Data as of,Start Date,End Date,State,Sex,Age group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
02/03/2021,01/01/2020,01/30/2021,West Virginia,Female,55-64 years,70,"1,311",132,31,,176,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,West Virginia,Female,65-74 years,186,"2,180",229,94,,328,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,West Virginia,Female,75-84 years,250,"2,919",294,121,,428,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,West Virginia,Female,85 years and over,361,"3,704",331,125,,574,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,West Virginia,Unknown,All Ages,,,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,West Virginia,Unknown,Under 1 year,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,West Virginia,Unknown,0-17 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,West Virginia,Unknown,1-4 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,West Virginia,Unknown,5-14 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,West Virginia,Unknown,15-24 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,West Virginia,Unknown,18-29 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,West Virginia,Unknown,25-34 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,West Virginia,Unknown,30-49 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,West Virginia,Unknown,35-44 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,West Virginia,Unknown,45-54 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,West Virginia,Unknown,50-64 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,West Virginia,Unknown,55-64 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,West Virginia,Unknown,65-74 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,West Virginia,Unknown,75-84 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,West Virginia,Unknown,85 years and over,,,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wisconsin,All Sexes,All Ages,"6,777","65,687","4,664","2,134",169,"9,473",
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Male,All Ages,"3,602","33,929","2,606","1,265",92,"5,033",
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Male,Under 1 year,,193,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Male,0-17 years,,344,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Male,1-4 years,0,27,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Male,5-14 years,0,54,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Male,15-24 years,,417,,,,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Male,18-29 years,,684,,,,16,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Male,25-34 years,16,831,11,,,22,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Male,30-49 years,90,"2,251",68,23,,142,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Male,35-44 years,34,"1,057",31,,,60,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Male,45-54 years,119,"1,836",80,28,11,182,
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Male,50-64 years,405,"5,813",332,121,19,634,
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Male,55-64 years,330,"4,677",280,102,12,519,
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Male,65-74 years,783,"7,385",560,290,22,"1,074",
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Male,75-84 years,"1,115","8,473",833,434,21,"1,535",
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Male,85 years and over,"1,199","8,979",804,396,17,"1,624",
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Female,All Ages,"3,175","31,757","2,058",869,77,"4,440",
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Female,Under 1 year,0,156,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Female,0-17 years,0,246,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Female,1-4 years,0,22,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Female,5-14 years,0,44,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Female,15-24 years,,164,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Female,18-29 years,10,294,,,,17,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Female,25-34 years,11,358,10,,,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Female,30-49 years,46,"1,146",42,11,10,87,
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Female,35-44 years,22,533,21,,,44,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Female,45-54 years,68,"1,135",52,13,,113,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Female,50-64 years,248,"3,649",231,77,13,415,
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Female,55-64 years,200,"2,923",195,70,10,335,
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Female,65-74 years,453,"4,983",349,149,,661,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Female,75-84 years,875,"7,497",573,271,20,"1,197",
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Female,85 years and over,"1,543","13,942",851,357,24,"2,060",
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Unknown,All Ages,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Unknown,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Unknown,0-17 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Unknown,1-4 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Unknown,5-14 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Unknown,15-24 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Unknown,18-29 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Unknown,25-34 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Unknown,30-49 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Unknown,35-44 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Unknown,45-54 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Unknown,50-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Unknown,55-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Unknown,65-74 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Unknown,75-84 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wisconsin,Unknown,85 years and over,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wyoming,All Sexes,All Ages,521,"5,787",516,229,10,818,
02/03/2021,01/01/2020,01/30/2021,Wyoming,Male,All Ages,268,"3,153",276,128,,419,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wyoming,Male,Under 1 year,0,13,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wyoming,Male,0-17 years,0,32,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wyoming,Male,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wyoming,Male,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wyoming,Male,15-24 years,0,49,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wyoming,Male,18-29 years,,88,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wyoming,Male,25-34 years,,109,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wyoming,Male,30-49 years,10,289,17,,,22,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wyoming,Male,35-44 years,,139,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wyoming,Male,45-54 years,13,182,15,,0,21,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wyoming,Male,50-64 years,40,568,30,16,0,54,
02/03/2021,01/01/2020,01/30/2021,Wyoming,Male,55-64 years,33,477,25,13,0,45,
02/03/2021,01/01/2020,01/30/2021,Wyoming,Male,65-74 years,65,732,69,41,,95,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wyoming,Male,75-84 years,80,754,85,42,0,123,
02/03/2021,01/01/2020,01/30/2021,Wyoming,Male,85 years and over,71,690,71,21,0,121,
02/03/2021,01/01/2020,01/30/2021,Wyoming,Female,All Ages,253,"2,634",240,101,,399,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wyoming,Female,Under 1 year,0,10,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wyoming,Female,0-17 years,0,17,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wyoming,Female,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wyoming,Female,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wyoming,Female,15-24 years,0,19,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wyoming,Female,18-29 years,,33,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wyoming,Female,25-34 years,,43,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wyoming,Female,30-49 years,,128,,,0,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wyoming,Female,35-44 years,,49,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wyoming,Female,45-54 years,,123,,0,,16,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wyoming,Female,50-64 years,25,355,33,13,,48,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wyoming,Female,55-64 years,20,284,27,13,,36,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wyoming,Female,65-74 years,46,465,44,24,,68,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wyoming,Female,75-84 years,81,684,84,35,0,130,
02/03/2021,01/01/2020,01/30/2021,Wyoming,Female,85 years and over,93,952,72,27,,139,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Wyoming,Unknown,All Ages,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wyoming,Unknown,Under 1 year,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wyoming,Unknown,0-17 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wyoming,Unknown,1-4 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wyoming,Unknown,5-14 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wyoming,Unknown,15-24 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wyoming,Unknown,18-29 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wyoming,Unknown,25-34 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wyoming,Unknown,30-49 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wyoming,Unknown,35-44 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wyoming,Unknown,45-54 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wyoming,Unknown,50-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wyoming,Unknown,55-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wyoming,Unknown,65-74 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wyoming,Unknown,75-84 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Wyoming,Unknown,85 years and over,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Puerto Rico,All Sexes,All Ages,"1,538","28,347","4,011","1,036",94,"4,601",
02/03/2021,01/01/2020,01/30/2021,Puerto Rico,Male,All Ages,900,"15,328","2,196",612,38,"2,519",
02/03/2021,01/01/2020,01/30/2021,Puerto Rico,Male,Under 1 year,0,61,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Puerto Rico,Male,0-17 years,,108,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
